race_id,car_no,raw_finish_position,finish_status_detail,exception_name_from_html,exception_margin,exception_agari,exception_decision,exception_sb,exception_comment
8620260120010003,2,失,disqualified,鈴木庸之,,,,,
8620260120010006,5,落,crash,平田徹,,,,,
8620260120030006,5,落,crash,芳野匠,,,,,
8620260120030006,6,失,disqualified,小佐野文秀,,,,,
8620260130010009,3,失,disqualified,鈴木輝大,,,,,
8620260130020002,1,失,disqualified,松永真太,,,,,
8620260130020008,5,欠,absent,堤洋,,,,,
8620260212030005,2,落,crash,福田滉,,,,,
8620260212030005,3,落,crash,中井俊亮,,,,,
8620260212030005,4,落,crash,澤田義和,,,,,
8620260224020005,3,落,crash,高橋義秋,,,,,
8620260324020011,1,落,crash,林大悟,,,,,
8620260324020011,5,落,crash,小岩大介,,,,,
8620260324020011,4,失,disqualified,棚瀬義大,,,,SB,
8620260426010005,6,落,crash,武田靖夫,,,,,
8620260426010006,1,落,crash,山田義彦,,,,,
8620260426010006,2,落,crash,小竹洋平,,,,,
8620260525010005,1,落,crash,藏本徹二,,,,S,
8620260525010006,7,失,disqualified,宮越孝治,,,,,
8620260525010006,2,故,accident_finish,長谷部翔,,,,,
8620260525020004,6,落,crash,市村昌樹,,,,,
8620260525020004,7,落,crash,櫻井太士,,,,,
8620260601010004,6,欠,absent,白木正彦,,,,,
8620260601020005,5,落,crash,加藤駿,,,,,
8620260601020005,4,失,disqualified,伊藤之人,,,,S,
8620260609020008,2,落,crash,山田裕哉,,,,,
8620260609020008,7,落,crash,馬越裕之,,,,,
8620260615020003,4,落,crash,植草亮介,,,,,
8620260615020003,7,落,crash,藤原浩,,,,,
8620260615020003,1,失,disqualified,中田健太,,,,S,
5120230312010007,1,落,crash,野寺楓,,,,,Ｈ手前落車
5120230312020012,6,落,crash,神田龍,,,,,外張り離れ
5120230312030012,7,落,crash,村田雅一,,,,,
5120230323010001,4,落,crash,片山弘城,,,,,押込れ落車
5120230323010001,6,落,crash,坂本佳憲,,,,,落車乗上げ
5120230323010001,1,失,disqualified,愛敬博之,,,,,押圧で１失
5120230323010006,5,落,crash,高井流星,,,,B,接触し落車
5120230323020008,1,落,crash,大坪功一,,,,,ＨＳ前落車
5120230401010001,5,失,disqualified,升澤祥晃,,,,,内抜き失格
5120230401030003,4,落,crash,服部竜二,,,,,
5120230401030006,2,失,disqualified,藤縄洋介,,,,S,
5120230410010004,2,落,crash,西郷剛,,,,,３半で落車
5120230410010010,4,落,crash,中川勝貴,,,,S,ＨＳで落車
5120230410010010,2,失,disqualified,野中祐志,,,,,押圧し失格
5120230410020010,2,失,disqualified,木暮安由,,,,,内側追抜き
5120230513010002,2,落,crash,樋口瑛土,,,,,
5120230513010002,7,落,crash,本村隆文,,,,,
5120230513010002,4,失,disqualified,井上将志,,,,,
5120230522010002,3,落,crash,藤原浩,,,,,３半で接触
5120230522010011,3,落,crash,佐伯辰哉,,,,,絡み４角落
5120230522010011,7,落,crash,真田晃,,,,,４角絡み落
5120230522020011,6,落,crash,上杉嘉槻,,,,,捲上げ接触
5120230522020011,3,失,disqualified,堤洋,,,,,番手押上げ
5120230522020012,5,落,crash,金ヶ江勇気,,,,,ＢＳ接触し
5120230601010004,3,落,crash,榎本光男,,,,,追突し落車
5120230601010004,4,落,crash,原岡泰志郎,,,,,バック落車
5120230601020005,2,落,crash,棟方次郎,,,,,接触し落車
5120230722010004,3,失,disqualified,小原丈一郎,,,,,押上げ１失
5120230722010009,8,落,crash,下井竜,,,,,接触し落車
5120230722010009,1,失,disqualified,佐々木省司,,,,S,外入し故失
5120230722010011,8,落,crash,丸山貴秀,,,,,外張り遅れ
5120230722020006,5,落,crash,中川貴徳,,,,,４角絡み落
5120230722020006,7,落,crash,中井太祐,,,,,４角絡み落
5120230722030004,1,落,crash,皿屋豊,,,,,フタされて
5120230722030004,6,落,crash,三谷政史,,,,,佐山を援護
5120230722040005,3,落,crash,谷田泰平,,,,,
5120230731020002,2,落,crash,戸邉裕将,,,,,キメられ落
5120230731020005,4,失,disqualified,岡崎和久,,,,,切替内掬い
5120230821010003,3,落,crash,佐藤明,,,,,
5120230821010003,2,故,accident_finish,藤本龍也,,,,,
5120230821020002,5,落,crash,茂木和臣,,,,,
5120230821020002,3,故,accident_finish,坂本佳憲,,,,,
5120230921010011,1,落,crash,佐々木則幸,,,,,薦田に追突
5120230921010011,6,落,crash,薦田将伍,,,,,飛付２角落
5120231020010001,2,落,crash,加藤昌平,,,,,
5120231020010001,4,落,crash,山本貴章,,,,,
5120231020010001,6,落,crash,西郷剛,,,,,
5120231020020005,4,落,crash,辰己豊,,,,,
5120231102010005,2,欠,absent,三浦靖,,,,,
5120231113020008,1,欠,absent,小野大介,,,,,当日欠場
5120231113020012,5,落,crash,山口泰生,,,,,体勢崩落車
5120231113020012,7,落,crash,高橋築,,,,,乗上げ落車
5120231113020012,3,失,disqualified,佐々木龍,,,,,押上げ落失
5120231113030002,1,落,crash,江端隆司,,,,,
5120231113030002,6,落,crash,田典幸,,,,,
5120231113030002,3,失,disqualified,山口茂,,,,,
5120231128010003,2,失,disqualified,高本旭,,,,,内側追抜き
5120231128020001,4,落,crash,児玉利文,,,,,乗上げ落車
5120231128020001,5,落,crash,伊藤文秋,,,,,乗上げ落車
5120231128020001,1,失,disqualified,永原徹,,,,S,過失走行失
5120231128020007,3,落,crash,豊岡英子,,,,,捲り追落車
5120231128020011,3,落,crash,大洞翔平,,,,,Ｇ前内突落
5120231128030007,7,落,crash,土井勲,,,,,
5120231128030007,1,失,disqualified,島村匠,,,,SB,
5120240304010001,1,落,crash,齋藤明,,,,,４角で転倒
5120240304010001,3,失,disqualified,小林大能,,,,S,外帯線進入
5120240311020007,3,落,crash,山口翼,,,,,３角で追突
5120240311020007,4,落,crash,中村雅仁,,,,,３角で不利
5120240311020007,2,失,disqualified,藤原誠,,,,,牽制し斜行
5120240311030002,2,欠,absent,檀雄二,,,,,
5120240311030012,4,欠,absent,南修二,,,,,
5120240321030002,3,欠,absent,米丸俊成,,,,,
5120240321030003,6,欠,absent,日吉克実,,,,,
5120240326020004,6,失,disqualified,村上順規,,,,,
5120240401010007,6,失,disqualified,溝口香奈,,,,,内側追抜失
5120240418020005,2,失,disqualified,片折勇輝,,,,,
5120240424010007,2,落,crash,山口聖矢,,,,,張られ落車
5120240424010007,6,失,disqualified,久木原洋,,,,,斜行し失格
5120240424020006,1,欠,absent,舘泰守,,,,,当日欠場
5120240424020010,2,落,crash,中島詩音,,,,,張られ落車
5120240424020010,4,落,crash,山下渡,,,,,落車巻込れ
5120240424020010,5,失,disqualified,山賀雅仁,,,,,斜行し失格
5120240424030008,3,落,crash,佐々木和紀,,,,,
5120240424030008,1,失,disqualified,中川勝貴,,,,S,
5120240523020001,7,失,disqualified,奥山雅士,,,,,牽制斜行し
5120240523020002,2,落,crash,藤原清隆,,,,,追上げ競負
5120240523020003,4,失,disqualified,片折亮太,,,,S,牽制斜行し
5120240619020012,6,落,crash,上遠野拓馬,,,,,接触し落車
5120240619020012,3,失,disqualified,久米康平,,,,,捲切るかに
5120240630010001,4,落,crash,窪田陽介,,,,,
5120240630010001,1,失,disqualified,上田隼,,,,S,
5120240630030005,5,失,disqualified,田口裕一,,,,,
5120240720020007,9,失,disqualified,宿口陽一,,,,,ＢＳ内追抜
5120240731020004,5,失,disqualified,足達重満,,,,,内抜き失格
5120240731020004,2,故,accident_finish,関敬,,,,,牽制し故障
5120240731030001,1,落,crash,長澤和光,,,,,
5120240731030005,6,欠,absent,仙石淳,,,,,
5120240808020001,3,欠,absent,永橋武司,,,,,当日欠場
5120240808030006,1,失,disqualified,水本博行,,,,S,
5120240813010004,3,落,crash,井寺亮太,,,,,絡んで落車
5120240813010004,5,落,crash,川島勝,,,,,接触し落車
5120240813010004,6,落,crash,古城英之,,,,,乗上げ落車
5120240813020008,2,失,disqualified,小谷実,,,,,内抜き６失
5120240909010004,7,失,disqualified,中野良,,,,,
5120240909030001,2,失,disqualified,武智尚之,,,,,
5120240918020011,4,落,crash,真鍋智寛,,,,,接触し落車
5120240918030001,3,失,disqualified,檀雄二,,,,,
5120240918030007,4,落,crash,根本哲吏,,,,,
5120240918030012,7,落,crash,永澤剛,,,,,
5120240925020011,1,落,crash,中井太祐,,,,,乗上げ落車
5120240925020011,5,落,crash,三谷竜生,,,,,押上げられ
5120240925020011,2,失,disqualified,柿澤大貴,,,,S,押上げ４失
5120241011010004,2,失,disqualified,尾崎勝弘,,,,,絡んで後方
5120241011030009,1,失,disqualified,濱田芽生,,,,,
5120250405020001,5,欠,absent,溝口香奈,,,,,
5120250413030002,4,失,disqualified,長谷川辰徳,,,,,
5120250424010010,1,失,disqualified,篠田幸希,,,,,黄線踏切る
5120250424030004,3,落,crash,松尾玄太,,,,,
5120250424030004,7,落,crash,小笠原昭太,,,,,
5120250502020004,3,落,crash,立石拓也,,,,,
5120250502020004,6,落,crash,原井剣也,,,,,
5120250508010004,6,失,disqualified,志村正洋,,,,,
5120250508010006,1,,unknown_exception,中井修,,,,,
5120250508010006,2,,unknown_exception,藤田和彦,,,,,
5120250508010006,4,,unknown_exception,藤原夏志,,,,,
5120250508010006,5,,unknown_exception,長澤和光,,,,,
5120250508010006,6,,unknown_exception,角口聖也,,,,,
5120250508010006,7,,unknown_exception,古閑良介,,,,,
5120250508010006,3,欠,absent,吉田悟,,,,,
5120250508030004,4,落,crash,深見仁哉,,,,,
5120250508030004,2,失,disqualified,岡嶋登,,,,,
5120250514010006,2,落,crash,松永将,,,,S,
5120250514010006,4,落,crash,谷津田将吾,,,,,
5120250514030008,3,失,disqualified,藤田昌宏,,,,,
5120250527030001,1,落,crash,山崎悟,,,,,
5120250527030004,5,落,crash,布居寛幸,,,,,
5120250602020003,7,欠,absent,飯尾主税,,,,,
5120250602020011,5,落,crash,鈴木竜士,,,,,
5120250612010004,2,失,disqualified,落合豊,,,,,
5120250612030002,4,失,disqualified,菊池崇訓,,,,,
5120250626010006,5,落,crash,倉松涼,,,,,
5120250701020003,7,故,accident_finish,塚本貴雄,,,,,
5120250701020005,1,失,disqualified,上杉有弘,,,,B,
5120250701030001,3,故,accident_finish,中川博文,,,,,
5120250701030005,5,落,crash,井上将志,,,,,
5120250701030005,4,失,disqualified,渡会啓介,,,,,
5120250714010001,2,失,disqualified,小田倉勇二,,,,,
5120250714010005,2,失,disqualified,末廣快理,,,,,
5120250805020008,7,落,crash,福島武士,,,,,
5120250805020009,2,落,crash,中川勝貴,,,,,
5120250824010003,3,落,crash,齊藤紳一朗,,,,,
5120250912010001,5,落,crash,道場晃規,,,,,鐘過ぎ煽受
5120250912010001,6,失,disqualified,瀬戸晋作,,,,,押上競負け
5120250912010004,2,,unknown_exception,野田源一,,,,,未実施抽選
5120250912010004,3,,unknown_exception,雨谷一樹,,,,,未実施抽選
5120250912010004,4,,unknown_exception,村田祐樹,,,,,未実施抽選
5120250912010004,5,,unknown_exception,三宅達也,,,,,未実施抽選
5120250912010004,6,,unknown_exception,長島大介,,,,,未実施抽選
5120250912010004,7,,unknown_exception,吉田拓矢,,,,,未実施抽選
5120250912010004,8,,unknown_exception,福永大智,,,,,未実施抽選
5120250912010004,9,,unknown_exception,橋本強,,,,,未実施抽選
5120250912010004,1,欠,absent,浅井康太,,,,,未実施抽選
5120250912020001,1,落,crash,雨谷一樹,,,,S,４角接触落
5120250912020001,5,失,disqualified,大槻寛徳,,,,,押上げ１失
5120250912020011,2,落,crash,松谷秀幸,,,,,絡んで落車
5120250912020011,7,落,crash,武藤龍生,,,,S,４角接触落
5120250912030002,3,落,crash,村田祐樹,,,,,仕掛け焦り
5120250912030002,5,落,crash,柿澤大貴,,,,,３角接触落
5120250912030009,2,欠,absent,佐藤慎太郎,,,,,当日欠場
5120250912040006,3,落,crash,阿部力也,,,,,
5120250912040006,4,落,crash,纐纈洸翔,,,,,
5120250912040010,6,失,disqualified,飯野祐太,,,,,
5120250912040011,1,失,disqualified,古性優作,,,,S,
4320240125010012,7,落,crash,村上博幸,,,,,ＢＳ前落車
4320240125010012,4,失,disqualified,河野通孝,,,,,番手で失格
4320240125020004,5,落,crash,佐々木和紀,,,,S,鐘過ぎ落車
4320240125020004,6,落,crash,須藤雄太,,,,,乗上げ落車
4320240125030005,2,欠,absent,猪頭香緒里,,,,,
4320240201010004,1,失,disqualified,服部竜二,,,,,押上げ失格
4320240201020009,2,欠,absent,山崎晃,,,,,当日欠場し
4320240201020011,3,欠,absent,磯川勝裕,,,,,当日欠場し
4320240201020012,2,失,disqualified,齋藤輝彦,,,,S,４角で落車
4320240201030002,3,失,disqualified,渡邉泰夫,,,,,
4320240201030007,2,落,crash,西脇美唯奈,,,,,
4320240201030007,3,落,crash,林真奈美,,,,,
4320240209010002,2,落,crash,吉澤純平,,,,,乗上げ落車
4320240209010002,8,落,crash,柏野智典,,,,S,乗上げ落車
4320240209010002,7,失,disqualified,吉田拓矢,,,,,押圧し失格
4320240209010003,5,落,crash,川口公太朗,,,,,終４角接触
4320240209020011,9,落,crash,荒井崇博,,,,,後方内併走
4320240209020011,8,失,disqualified,雨谷一樹,,,,,併走押圧し
4320240209030001,9,失,disqualified,杉森輝大,,,,,牽制斜行し
4320240209040007,8,失,disqualified,松本貴治,,,,,
4320240209040008,1,失,disqualified,新田祐大,,,,S,
4320240225020006,2,欠,absent,網谷竜次,,,,,当日欠場
4320240301030007,1,失,disqualified,神澤瑛菜,,,,,
4320240312020004,6,落,crash,根本雄紀,,,,,３半妨害受
4320240312020004,4,失,disqualified,宗景祐樹,,,,,３半押上げ
4320240317010004,2,落,crash,長澤和光,,,,,乗り上げて
4320240317010004,4,落,crash,鈴木純,,,,,乗り上げて
4320240317010004,6,落,crash,大崎龍一郎,,,,,前輪張られ
4320240317010004,1,失,disqualified,高峰賢治,,,,S,外振り失格
4320240317010008,1,失,disqualified,成清謙二郎,,,,S,続くも内抜
4320240322030010,4,落,crash,柿沼信也,,,,,
4320240322030010,7,失,disqualified,柴崎俊光,,,,,
4320240420030005,2,失,disqualified,青木美優,,,,,
4320240504010004,3,落,crash,松根真,,,,,
4320240504010004,4,失,disqualified,法月成祐,,,,,
4320240517020005,2,落,crash,平野想真,,,,S,
4320240517020005,1,失,disqualified,田中会心,,,,,
4320240524010001,5,失,disqualified,高本旭,,,,,内圏線踏切
4320240601010002,2,失,disqualified,渡辺馨,,,,,
4320240601020007,6,欠,absent,高木香帆,,,,,
4320240601020011,1,欠,absent,山田裕哉,,,,,
4320240601030005,4,落,crash,田村浩章,,,,,
4320240601030005,6,落,crash,荒木真慈,,,,,
4320240601030007,2,落,crash,新井美菜,,,,,
4320240601030007,3,落,crash,森内愛香,,,,,
4320240613030008,2,落,crash,丸山啓一,,,,,
4320240717020011,5,失,disqualified,青柳靖起,,,,B,内圏線踏切
4320240717020012,4,落,crash,金ヶ江勇気,,,,,接触し落車
4320240717020012,7,落,crash,原真司,,,,,乗越え落車
4320240717020012,5,失,disqualified,山口富生,,,,,外帯線内入
4320240722010006,5,失,disqualified,金子幸央,,,,B,内側追抜き
4320240722020003,1,失,disqualified,那須久幸,,,,,押圧し失格
4320240921010003,3,落,crash,山崎泰己,,,,,終４角絡み
4320240921010012,6,失,disqualified,瓜生崇智,,,,,張り押上げ
4320240921020007,3,落,crash,黒沢征治,,,,,鐘過接触し
4320240921020007,5,落,crash,佐藤友和,,,,,鐘過乗上げ
4320240921030002,1,落,crash,大野悟郎,,,,,絡まれ落車
4320240921030005,2,落,crash,山根将太,,,,,追突され落
4320240921030005,4,落,crash,小沼良,,,,,接触し落車
4320240921030005,5,落,crash,山崎泰己,,,,,落車巻込れ
4320240921030007,2,落,crash,香川雄介,,,,,乗り妨害受
4320240921030007,8,落,crash,小原周祐,,,,,進路塞がれ
4320240921030007,9,失,disqualified,佐藤礼文,,,,,牽制斜行落
4320241021010006,1,失,disqualified,泉谷直哉,,,,S,
4320241111010001,4,失,disqualified,鮫島康治,,,,,押圧し落車
4320241111010010,2,欠,absent,相川永伍,,,,,
4320241111030005,5,欠,absent,平子結菜,,,,,
4320241118010002,3,失,disqualified,真崎章徳,,,,,後方になり
4320241118010011,5,失,disqualified,佐伯辰哉,,,,S,鐘過ぎ落車
4320241118030004,7,失,disqualified,永田隼一,,,,,
4320241122020011,1,落,crash,立花成泰,,,,,早々に落車
4320241122030010,1,落,crash,林洋二,,,,,
4320241127010008,2,欠,absent,後藤彰仁,,,,,
4320241127020001,6,失,disqualified,保科圭太,,,,,
4320241216010002,3,失,disqualified,伊藤温希,,,,S,前追えず内
4320241227010003,5,失,disqualified,門馬琢麿,,,,B,捲り１失格
4320250114010008,2,落,crash,藤井準也,,,,,
4320250114010008,3,落,crash,田中誇士,,,,,
4320250114010008,4,落,crash,木村浩宣,,,,,
4320250114030003,1,失,disqualified,角田光,,,,SB,
4320250114030008,1,失,disqualified,加藤昌平,,,,S,
4320250205010006,1,落,crash,丸山貴秀,,,,,４角で接触
4320250205010006,7,落,crash,志村太賀,,,,,番手競負け
4320250205020004,1,落,crash,松尾淳,,,,,赤板過ぎ落
4320250205020005,4,落,crash,伊藤健詞,,,,,終３角接触
4320250205020005,5,落,crash,成清貴之,,,,,追上げ接触
4320250205020012,4,失,disqualified,稲川翔,,,,,追上押込み
4320250212020005,2,落,crash,松山桂輔,,,,,
4320250212020005,5,失,disqualified,大谷靖茂,,,,,
4320250305010001,4,落,crash,河元茂,,,,,落車巻込れ
4320250305010001,5,落,crash,陶器一馬,,,,,接触し落車
4320250305010011,5,欠,absent,川野深,,,,,当日欠場
4320250305020002,3,欠,absent,吉田悟,,,,,当日欠場
4320250305030001,4,欠,absent,木幡幸仁,,,,,
4320250413010001,1,欠,absent,前田拓也,,,,,
4320250413010001,4,落,crash,嶋貫高大,,,,,
4320250413010001,7,落,crash,赤石聡,,,,,
4320250413010006,2,落,crash,松田大,,,,,
4320250413030001,4,落,crash,廣川貞治,,,,,
4320250413030001,5,落,crash,渡辺馨,,,,,
4320250508010009,3,落,crash,渡辺正光,,,,,
4320250508010009,6,落,crash,吉堂将規,,,,,
4320250514010012,1,落,crash,菊池岳仁,,,,,もがき合い
4320250514010012,7,落,crash,渡部幸訓,,,,,バック不利
4320250514010012,5,失,disqualified,岡崎智哉,,,,,B併走自落
4320250514030012,1,失,disqualified,川口聖二,,,,S,
4320250601020007,3,欠,absent,加賀美智史,,,,,
4320250601020007,4,欠,absent,楠本政明,,,,,
4320250609020001,1,欠,absent,林修平,,,,,当日欠場
4320250904010009,3,落,crash,長島大介,,,,,
4320250904010009,4,落,crash,石川裕二,,,,,
4320250904020002,4,落,crash,山本健也,,,,,
4320250904020002,6,落,crash,能代谷元,,,,,
4320250916020006,4,失,disqualified,蒔田英彦,,,,,叩けず故障
4320250916020006,5,故,accident_finish,吉田健市,,,,,併走で故障
4320250916020009,1,落,crash,奥村諭志,,,,,直線で落車
4320250916020011,1,落,crash,堤洋,,,,,絶好も落車
4320250916020011,4,失,disqualified,阿部拓真,,,,,直線で落車
4320250916030011,2,落,crash,立花昌也,,,,,
4320250916030012,1,失,disqualified,橋本智昭,,,,S,
