race_id,combination,race_date,odds,estimated_payout,is_hit,hit_payout,hit_popularity,return_yen,direct_ticket_score,direct_expected_return,direct_ticket_rank,direct_expected_rank,month
8120260528030002,6-1-4,2026-05-30,30.1,3010,0,1120.0,2.0,0.0,0.92453165283327,2782.8402750281425,5,202,2026-05
8120260618010007,1-3-4,2026-06-18,30.5,3050,0,2510.0,10.0,0.0,0.9034295434146056,2755.4601074145467,12,193,2026-06
8120260618010007,1-4-5,2026-06-18,30.2,3020,0,2510.0,10.0,0.0,0.900745360668847,2720.250989219918,13,194,2026-06
8120260618020005,2-5-1,2026-06-19,30.0,3000,0,5380.0,16.0,0.0,0.9039815710735246,2711.9447132205737,7,202,2026-06
8120260618020011,7-6-2,2026-06-19,30.7,3070,0,8700.0,34.0,0.0,0.9101297532814712,2794.098342574117,6,169,2026-06
8120260626010003,1-3-7,2026-06-26,30.3,3030,0,8290.0,27.0,0.0,0.91032356510704,2758.280402274331,8,203,2026-06
8320260106010011,5-3-7,2026-01-06,30.0,3000,0,620.0,1.0,0.0,0.9082221753838884,2724.666526151665,5,179,2026-01
8320260106020006,3-6-5,2026-01-07,30.7,3070,0,930.0,2.0,0.0,0.901574876762826,2767.834871661876,9,131,2026-01
8320260106030004,4-7-1,2026-01-08,30.0,3000,0,3350.0,8.0,0.0,0.90778900674383,2723.3670202314897,6,199,2026-01
8320260123020005,4-3-6,2026-01-24,30.0,3000,0,11520.0,47.0,0.0,0.9005400597189809,2701.6201791569424,2,206,2026-01
8320260201020007,2-5-1,2026-02-02,30.6,3060,0,1580.0,4.0,0.0,0.9058013578959028,2771.7521551614623,7,172,2026-02
8320260217010008,3-5-7,2026-02-17,30.5,3050,0,3280.0,8.0,0.0,0.9044606224534224,2758.604898482938,5,201,2026-02
8320260217020002,1-5-3,2026-02-18,30.5,3050,0,2240.0,5.0,0.0,0.9063340952361182,2764.3189904701603,9,202,2026-02
8320260217020004,2-5-1,2026-02-18,30.1,3010,0,57060.0,102.0,0.0,0.9015060805905116,2713.53330257744,8,200,2026-02
8320260301010002,3-7-5,2026-03-01,30.1,3010,0,94840.0,123.0,0.0,0.9076336500377352,2731.977286613583,8,198,2026-03
8320260307010007,1-5-2,2026-03-07,30.7,3070,0,5990.0,15.0,0.0,0.908919797407704,2790.383778041652,9,198,2026-03
8320260307030005,1-7-4,2026-03-09,30.4,3040,0,3610.0,11.0,0.0,0.9032919034719614,2746.007386554763,7,203,2026-03
8320260327030011,1-4-2,2026-03-29,30.3,3030,0,27660.0,100.0,0.0,0.9002405017993961,2727.72872045217,5,205,2026-03
8320260501030001,1-4-6,2026-05-03,30.2,3020,0,2310.0,8.0,0.0,0.921733815857094,2783.636123888424,8,179,2026-05
8320260517010002,1-5-6,2026-05-17,30.1,3010,0,440.0,1.0,0.0,0.9029610817603484,2717.912856098649,7,196,2026-05
8320260517020004,4-3-1,2026-05-18,30.5,3050,0,95650.0,97.0,0.0,0.9025982290144072,2752.9245984939425,11,170,2026-05
8420260118030002,7-1-2,2026-01-20,30.7,3070,0,10310.0,41.0,0.0,0.903749671454364,2774.511491364897,4,198,2026-01
8420260118030002,7-4-1,2026-01-20,30.4,3040,0,10310.0,41.0,0.0,0.9031226494799982,2745.4928544191944,5,199,2026-01
8420260118030010,2-6-1,2026-01-20,30.2,3020,0,1520.0,1.0,0.0,0.9092777711196486,2746.018868781339,3,204,2026-01
8420260309020007,7-5-1,2026-03-10,30.0,3000,0,1250.0,3.0,0.0,0.9063158305871124,2718.947491761337,9,200,2026-03
8420260402010006,4-3-5,2026-04-02,30.3,3030,0,62100.0,124.0,0.0,0.900394088293017,2728.194087527841,6,200,2026-04
8420260402020002,3-6-7,2026-04-03,30.5,3050,0,740.0,3.0,0.0,0.9065612959994354,2765.011952798278,11,129,2026-04
8420260402020007,1-7-6,2026-04-03,30.5,3050,0,2150.0,5.0,0.0,0.901832682911033,2750.589682878651,6,188,2026-04
8420260418020006,5-7-1,2026-04-19,30.5,3050,0,1360.0,3.0,0.0,0.9048230395621196,2759.710270664465,7,450,2026-04
8420260418030010,7-5-1,2026-04-20,30.7,3070,0,12930.0,37.0,0.0,0.911520896268255,2798.369151543543,7,456,2026-04
8420260418040002,2-4-3,2026-04-21,30.0,3000,0,3410.0,11.0,0.0,0.9039331584380644,2711.799475314194,8,200,2026-04
8420260612010006,4-1-3,2026-06-12,30.5,3050,0,45980.0,117.0,0.0,0.9112975392471988,2779.4574947039564,6,201,2026-06
8620260104010002,4-1-6,2026-01-04,30.1,3010,0,730.0,1.0,0.0,0.905647965295485,2726.0003755394096,8,198,2026-01
8620260104010002,1-4-5,2026-01-04,30.6,3060,0,730.0,1.0,0.0,0.905579324231004,2771.072732146872,9,197,2026-01
8620260104010004,6-1-2,2026-01-04,30.1,3010,0,8210.0,25.0,0.0,0.9006534403279651,2710.966855387175,6,204,2026-01
8620260115010001,4-2-1,2026-01-15,30.2,3020,0,16370.0,40.0,0.0,0.9028076125830552,2726.4789900008263,8,179,2026-01
8620260115020006,3-5-6,2026-01-16,30.4,3040,0,1570.0,7.0,0.0,0.9199550981747202,2796.6634984511493,10,133,2026-01
8620260120010002,1-5-2,2026-01-20,30.0,3000,0,2240.0,8.0,0.0,0.9059862421141356,2717.9587263424078,9,87,2026-01
8620260120010004,2-3-1,2026-01-20,30.2,3020,0,2570.0,10.0,0.0,0.9019381524624668,2723.8532204366497,11,165,2026-01
8620260120010006,3-2-4,2026-01-20,30.2,3020,0,14350.0,54.0,0.0,0.9079793935331012,2742.0977684699656,8,173,2026-01
8620260130020008,7-1-4,2026-01-31,30.1,3010,0,26570.0,74.0,0.0,0.9109330786640094,2741.9085667786685,7,108,2026-01
8620260324030002,5-2-1,2026-03-26,30.3,3030,0,8450.0,36.0,0.0,0.9060010076137576,2745.183053069685,6,200,2026-03
8620260324030003,1-4-3,2026-03-26,30.3,3030,0,7950.0,25.0,0.0,0.9149884152746732,2772.41489828226,7,201,2026-03
8620260324030010,2-5-7,2026-03-26,30.3,3030,0,13660.0,33.0,0.0,0.9199467717518136,2787.438718407995,6,182,2026-03
8620260410010002,1-4-3,2026-04-10,30.5,3050,0,2980.0,8.0,0.0,0.9056724793625012,2762.301062055629,8,88,2026-04
8620260525010003,7-3-6,2026-05-25,30.1,3010,0,710.0,3.0,0.0,0.9207268312278396,2771.387761995797,8,185,2026-05
8620260525020009,4-5-3,2026-05-26,30.2,3020,1,3020.0,7.0,3020.0,0.90914933228745,2745.630983508099,6,201,2026-05
8620260525030009,7-5-3,2026-05-27,30.6,3060,0,19640.0,60.0,0.0,0.9077074165797164,2777.584694733933,4,201,2026-05
8620260601020003,7-3-4,2026-06-02,30.4,3040,0,2960.0,9.0,0.0,0.9002578646531938,2736.783908545709,9,198,2026-06
8620260601030006,3-4-5,2026-06-03,30.7,3070,0,5780.0,20.0,0.0,0.9033237113939634,2773.203793979468,9,176,2026-06
8620260615010003,1-4-5,2026-06-15,30.6,3060,0,1120.0,1.0,0.0,0.9000408713653621,2754.1250663780083,7,202,2026-06
8620260615020001,3-5-4,2026-06-16,30.2,3020,0,3370.0,13.0,0.0,0.9141569066614312,2760.753858117522,3,191,2026-06
8720260127010005,7-2-6,2026-01-27,30.6,3060,0,22180.0,80.0,0.0,0.9035045684055164,2764.72397932088,4,198,2026-01
8720260127010009,4-1-7,2026-01-27,30.1,3010,0,58180.0,110.0,0.0,0.9054914067047096,2725.529134181176,6,204,2026-01
8720260127020012,2-1-7,2026-01-28,30.1,3010,0,25480.0,65.0,0.0,0.90210282386219,2715.3294998251918,9,200,2026-01
8720260203010001,4-6-1,2026-02-03,30.0,3000,0,1610.0,4.0,0.0,0.9090414495232422,2727.1243485697264,7,202,2026-02
8720260203010002,1-7-6,2026-02-03,30.4,3040,0,7140.0,24.0,0.0,0.9179564392714958,2790.5875753853475,6,190,2026-02
8720260203030002,4-3-5,2026-02-05,30.5,3050,0,2070.0,5.0,0.0,0.9130457206171364,2784.789447882266,7,91,2026-02
8720260211020001,1-4-5,2026-02-12,30.5,3050,0,1250.0,3.0,0.0,0.905258499912268,2761.0384247324178,10,82,2026-02
8720260211030006,1-2-3,2026-02-13,30.6,3060,0,5450.0,18.0,0.0,0.9088968525404324,2781.224368773724,6,165,2026-02
8720260211030009,2-6-7,2026-02-13,30.3,3030,0,730.0,1.0,0.0,0.9075096429242866,2749.7542180605883,5,200,2026-02
8720260304030003,3-2-4,2026-03-06,30.4,3040,0,7430.0,29.0,0.0,0.9014220185065874,2740.322936260026,9,191,2026-03
8720260320020010,4-3-1,2026-03-21,30.1,3010,0,66440.0,125.0,0.0,0.9008056668414932,2711.4250571928947,7,197,2026-03
8720260320030008,5-1-3,2026-03-22,30.7,3070,0,54280.0,107.0,0.0,0.9027011903725732,2771.2926544438,10,199,2026-03
8720260404030006,1-3-7,2026-04-06,30.1,3010,0,13900.0,32.0,0.0,0.9178993708596636,2762.877106287587,7,154,2026-04
8720260414010003,5-6-1,2026-04-14,30.6,3060,0,960.0,2.0,0.0,0.9119180581355312,2790.4692578947256,8,194,2026-04
8720260414030003,1-4-5,2026-04-16,30.3,3030,0,236970.0,183.0,0.0,0.902093484694752,2733.343258625099,6,199,2026-04
8720260426020004,3-6-2,2026-04-27,30.6,3060,0,3540.0,12.0,0.0,0.9008865926999904,2756.7129736619704,6,200,2026-04
8720260426030002,1-5-7,2026-04-28,30.7,3070,0,13020.0,44.0,0.0,0.9177206615509396,2817.402430961384,8,201,2026-04
8720260507030012,3-5-2,2026-05-09,30.3,3030,0,56410.0,128.0,0.0,0.9039692440990016,2739.0268096199748,6,203,2026-05
8720260529010007,2-5-6,2026-05-29,30.7,3070,0,13710.0,43.0,0.0,0.9024218072543,2770.434948270701,6,104,2026-05
8720260618010004,1-4-2,2026-06-18,30.3,3030,0,13260.0,40.0,0.0,0.9057219898184732,2744.337629149974,8,201,2026-06
8720260618010006,4-3-1,2026-06-18,30.3,3030,0,880.0,2.0,0.0,0.9060684490495606,2745.3874006201686,9,201,2026-06
8720260618020005,4-1-3,2026-06-19,30.4,3040,0,5090.0,14.0,0.0,0.9047171514028453,2750.3401402646496,6,204,2026-06
8720260618020006,5-6-2,2026-06-19,30.4,3040,0,67590.0,141.0,0.0,0.9099348416762444,2766.201918695783,6,202,2026-06
8720260618030005,1-6-2,2026-06-20,30.6,3060,0,6660.0,26.0,0.0,0.9003473844359825,2755.0629963741067,4,204,2026-06
